16-04-2019 18:13:57 INFO  pooling:115 - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 18:13:57 INFO  pooling:124 - HHH10001001: Connection properties: {password=****, user=root}
16-04-2019 18:13:57 INFO  pooling:129 - HHH10001003: Autocommit mode: false
16-04-2019 18:13:57 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
16-04-2019 18:13:58 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
16-04-2019 18:13:58 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@5ad6cc21] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
16-04-2019 18:14:01 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16-04-2019 18:14:01 INFO  Company:64 - Create company: Apple, at 2019-04-16T18:14:01.042627500
16-04-2019 18:14:01 INFO  Project:64 - Create project: App, at 2019-04-16T18:14:01.107454400
16-04-2019 18:15:34 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: JPA]
16-04-2019 18:15:35 INFO  Version:46 - HHH000412: Hibernate Core {5.4.2.Final}
16-04-2019 18:15:35 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
16-04-2019 18:15:36 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
16-04-2019 18:15:36 INFO  pooling:115 - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 18:15:36 INFO  pooling:124 - HHH10001001: Connection properties: {password=****, user=root}
16-04-2019 18:15:36 INFO  pooling:129 - HHH10001003: Autocommit mode: false
16-04-2019 18:15:36 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
16-04-2019 18:15:37 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
16-04-2019 18:15:38 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@7b2ccba5] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
16-04-2019 18:15:42 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16-04-2019 18:15:42 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: JPA]
16-04-2019 18:15:42 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
16-04-2019 18:15:42 INFO  pooling:115 - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 18:15:42 INFO  pooling:124 - HHH10001001: Connection properties: {password=****, user=root}
16-04-2019 18:15:42 INFO  pooling:129 - HHH10001003: Autocommit mode: false
16-04-2019 18:15:42 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
16-04-2019 18:15:43 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
16-04-2019 18:15:43 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@5ad6cc21] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
16-04-2019 18:15:46 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16-04-2019 18:15:46 INFO  Company:64 - Create company: Apple, at 2019-04-16T18:15:46.066170500
16-04-2019 18:15:46 INFO  Project:64 - Create project: App, at 2019-04-16T18:15:46.129976300
16-04-2019 18:15:46 INFO  Company:69 - Company Apple is read at null
